TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 12:00:00+00:00,59.4377,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 13:00:00+00:00,56.775524,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 14:00:00+00:00,57.96447,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 15:00:00+00:00,56.98351,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 16:00:00+00:00,58.26843,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 17:00:00+00:00,60.28275,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 18:00:00+00:00,57.45694,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 19:00:00+00:00,56.02758,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 20:00:00+00:00,57.622307,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 21:00:00+00:00,62.437565,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 22:00:00+00:00,60.74743,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-27 23:00:00+00:00,59.552498,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-28 00:00:00+00:00,59.518906,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-28 01:00:00+00:00,60.988033,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-28 02:00:00+00:00,55.64396,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-28 03:00:00+00:00,57.281235,2023-05-27 16:51:52.024830+00:00
awp022023,GFS,2023-05-27 12:00:00+00:00,2023-05-28 04:00:00+00:00,58.33781,2023-05-27 16:51:52.024830+00:00
