TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 06:00:00+00:00,45.03207,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 07:00:00+00:00,52.309776,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 08:00:00+00:00,46.026264,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 09:00:00+00:00,47.00426,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 10:00:00+00:00,46.31631,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 11:00:00+00:00,45.11071,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 12:00:00+00:00,44.22409,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 13:00:00+00:00,43.698105,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 14:00:00+00:00,45.817097,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 15:00:00+00:00,43.97876,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 16:00:00+00:00,42.774353,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 17:00:00+00:00,43.235363,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 18:00:00+00:00,42.124695,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 19:00:00+00:00,46.02552,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 20:00:00+00:00,44.86835,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 21:00:00+00:00,47.253086,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 22:00:00+00:00,43.129696,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-29 23:00:00+00:00,42.19384,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 00:00:00+00:00,42.850395,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 01:00:00+00:00,44.79894,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 02:00:00+00:00,47.97416,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 03:00:00+00:00,47.34947,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 04:00:00+00:00,47.228466,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 05:00:00+00:00,44.465366,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 06:00:00+00:00,46.3952,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 07:00:00+00:00,44.34999,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 08:00:00+00:00,44.81233,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 09:00:00+00:00,46.12554,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 10:00:00+00:00,45.575245,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 11:00:00+00:00,47.78981,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 12:00:00+00:00,46.919323,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 13:00:00+00:00,47.5454,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 14:00:00+00:00,45.84621,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 15:00:00+00:00,42.39281,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 16:00:00+00:00,42.753895,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 17:00:00+00:00,43.95448,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 18:00:00+00:00,41.68741,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 19:00:00+00:00,42.47618,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 20:00:00+00:00,42.07637,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 21:00:00+00:00,42.416256,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 22:00:00+00:00,41.773224,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-30 23:00:00+00:00,41.072186,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 00:00:00+00:00,41.67858,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 01:00:00+00:00,41.338654,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 02:00:00+00:00,42.680096,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 03:00:00+00:00,40.112877,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 04:00:00+00:00,40.824005,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 05:00:00+00:00,42.69906,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 06:00:00+00:00,44.18713,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 07:00:00+00:00,42.08568,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 08:00:00+00:00,42.21109,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 09:00:00+00:00,41.604023,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 10:00:00+00:00,40.267918,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 11:00:00+00:00,38.856586,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 12:00:00+00:00,41.801216,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 13:00:00+00:00,43.163208,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 14:00:00+00:00,42.414757,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 15:00:00+00:00,41.942078,2023-05-29 12:27:12.589363+00:00
awp022023,GFS,2023-05-29 06:00:00+00:00,2023-05-31 16:00:00+00:00,38.581085,2023-05-29 12:27:12.589363+00:00
