TCGP_id,region,product,type,cycle,horizon_hours,forecast_datetime,lat,lon,max_wind_speed_m/s,radii_NE_km_0kt,radii_SE_km_0kt,radii_SW_km_0kt,radii_NW_km_0kt,radii_NE_km_34kt,radii_SE_km_34kt,radii_SW_km_34kt,radii_NW_km_34kt,radii_NE_km_50kt,radii_SE_km_50kt,radii_SW_km_50kt,radii_NW_km_50kt,radii_NE_km_64kt,radii_SE_km_64kt,radii_SW_km_64kt,radii_NW_km_64kt,data_sourced_datetime_utc
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,0.0,2023-05-26 18:00:00+00:00,16.341627986599235,134.99911342993516,74.5938,,,,,303.0995198495494,310.2831407946733,290.3736810977626,314.6644053389396,213.32313777728413,227.80567652907882,194.78750043336237,231.19702296164283,151.21278725377036,146.5316752344739,145.37847387574448,147.64918941370453,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,12.0,2023-05-27 06:00:00+00:00,16.807555766072614,132.2097213015394,69.4494,,,,,327.8009057043563,361.22820271833365,303.13703200461174,365.6582631144645,191.5016698955887,189.24017344810295,179.290221877172,192.85302648528355,105.18003545706345,104.7322695165861,99.05083547223073,104.08447182246007,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,24.0,2023-05-27 18:00:00+00:00,17.408384870756457,129.59949298196466,72.0216,,,,,373.8616075669858,381.68207488556,349.6600725546361,389.35800821940273,202.0115761991194,201.20434023727105,187.36835938030137,202.72080748710502,114.16399407877714,113.55367440880323,110.15991821238326,110.56772216737001,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,36.0,2023-05-28 06:00:00+00:00,18.009091040037752,127.81062045632157,66.8772,,,,,406.9084953843653,399.97904464029574,390.68711476859664,408.7860937504451,207.66133681977814,200.1797930173231,200.25552622555003,200.84472947049966,123.65026221926756,122.75165723041773,117.71697699470788,122.4173901443313,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,48.0,2023-05-28 18:00:00+00:00,18.75370943080339,126.2418740751221,59.1606,,,,,393.3079086683419,379.13343994239045,385.80630788726035,386.3537365159719,206.06831279979502,197.21305470662801,201.77620284985778,197.02306435263935,114.62555348030408,120.9277835555769,108.20409679901842,121.46603487967353,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,72.0,2023-05-29 18:00:00+00:00,20.305904921894015,124.51207750448755,48.8718,,,,,354.9777935165008,378.90974993746477,349.5190938361094,381.32883662721713,205.11468318906617,193.08596853822957,203.37893955659143,197.24192612264136,113.0815588050302,111.53998333918828,109.344675541202,112.86511815954843,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,96.0,2023-05-30 18:00:00+00:00,21.40060089924955,124.21290225927127,38.583,,,,,329.77244691999334,370.81164719602873,337.6616947411063,371.89209565209796,169.95367656719722,175.29988408545796,164.57155525597042,177.86197666249694,121.79778501460311,119.3423686706261,120.02992041284698,121.94912817321638,2023-05-27 01:11:47.662799+00:00
awp022023,WP,JTWC,,2023-05-26 18:00:00+00:00,120.0,2023-05-31 18:00:00+00:00,22.204000228370468,125.33444342758315,33.4386,,,,,323.15283287442725,323.4030542608093,326.2105295870441,325.95181409094636,123.70059876128663,128.70515245266205,120.58947826185674,131.050769512706,77.92180292452018,77.92180292452018,77.92180292452018,51.93085920553445,2023-05-27 01:11:47.662799+00:00
