TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 18:00:00+00:00,52.06093,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 19:00:00+00:00,55.048523,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 20:00:00+00:00,52.999714,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 21:00:00+00:00,54.00046,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 22:00:00+00:00,55.85895,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-27 23:00:00+00:00,54.59588,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 00:00:00+00:00,53.85434,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 01:00:00+00:00,57.5819,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 02:00:00+00:00,54.34646,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 03:00:00+00:00,53.268566,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 04:00:00+00:00,55.67046,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 05:00:00+00:00,55.923965,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 06:00:00+00:00,53.989708,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 07:00:00+00:00,51.822777,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 08:00:00+00:00,52.79138,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 09:00:00+00:00,54.844143,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 10:00:00+00:00,51.66136,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 11:00:00+00:00,54.985416,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 12:00:00+00:00,53.961666,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 13:00:00+00:00,52.477272,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 14:00:00+00:00,51.997524,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 15:00:00+00:00,52.605576,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 16:00:00+00:00,52.950245,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 17:00:00+00:00,50.964634,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 18:00:00+00:00,52.02163,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 19:00:00+00:00,50.338978,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 20:00:00+00:00,50.49911,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 21:00:00+00:00,52.08848,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 22:00:00+00:00,52.06955,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-28 23:00:00+00:00,50.42633,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 00:00:00+00:00,50.192863,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 01:00:00+00:00,50.386314,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 02:00:00+00:00,53.581806,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 03:00:00+00:00,55.005856,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 04:00:00+00:00,55.817448,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 05:00:00+00:00,52.294003,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 06:00:00+00:00,53.814587,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 07:00:00+00:00,52.76046,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 08:00:00+00:00,51.85203,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 09:00:00+00:00,53.509148,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 10:00:00+00:00,51.109535,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 11:00:00+00:00,54.05543,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 12:00:00+00:00,52.726795,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 13:00:00+00:00,54.90889,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 14:00:00+00:00,56.876656,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 15:00:00+00:00,50.220135,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 16:00:00+00:00,49.92847,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 17:00:00+00:00,51.199192,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 18:00:00+00:00,55.526905,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 19:00:00+00:00,56.840916,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 20:00:00+00:00,53.93273,2023-05-27 23:19:14.873277+00:00
awp022023,GFS,2023-05-27 18:00:00+00:00,2023-05-29 21:00:00+00:00,53.61484,2023-05-27 23:19:14.873277+00:00
