TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 00:00:00+00:00,51.390766,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 01:00:00+00:00,51.82316,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 02:00:00+00:00,50.47378,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 03:00:00+00:00,49.046642,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 04:00:00+00:00,48.695766,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 05:00:00+00:00,51.600224,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 06:00:00+00:00,51.329525,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 07:00:00+00:00,49.542088,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 08:00:00+00:00,49.581135,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 09:00:00+00:00,50.94548,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 10:00:00+00:00,50.451214,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 11:00:00+00:00,48.58075,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 12:00:00+00:00,53.65679,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 13:00:00+00:00,50.195255,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 14:00:00+00:00,49.56713,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 15:00:00+00:00,51.850838,2023-05-28 05:28:15.483708+00:00
awp022023,GFS,2023-05-28 00:00:00+00:00,2023-05-28 16:00:00+00:00,53.134384,2023-05-28 05:28:15.483708+00:00
