TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 00:00:00+00:00,44.63353,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 01:00:00+00:00,49.540173,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 02:00:00+00:00,46.994987,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 03:00:00+00:00,47.710464,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 04:00:00+00:00,49.375847,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 05:00:00+00:00,45.83856,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 06:00:00+00:00,45.547222,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 07:00:00+00:00,50.27219,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 08:00:00+00:00,46.64387,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 09:00:00+00:00,48.09832,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 10:00:00+00:00,50.381786,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 11:00:00+00:00,48.384754,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 12:00:00+00:00,44.75096,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 13:00:00+00:00,48.15475,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 14:00:00+00:00,46.03521,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 15:00:00+00:00,47.635838,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 16:00:00+00:00,42.948856,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 17:00:00+00:00,44.171875,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 18:00:00+00:00,46.50587,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 19:00:00+00:00,44.66478,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 20:00:00+00:00,44.400253,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 21:00:00+00:00,44.81857,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 22:00:00+00:00,44.38808,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-29 23:00:00+00:00,44.72333,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 00:00:00+00:00,46.37217,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 01:00:00+00:00,47.677376,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 02:00:00+00:00,43.920532,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 03:00:00+00:00,46.26492,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 04:00:00+00:00,46.837997,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 05:00:00+00:00,47.611294,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 06:00:00+00:00,47.011066,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 07:00:00+00:00,47.39196,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 08:00:00+00:00,48.111137,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 09:00:00+00:00,42.966106,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 10:00:00+00:00,44.72495,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 11:00:00+00:00,45.142197,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 12:00:00+00:00,46.531216,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 13:00:00+00:00,43.278793,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 14:00:00+00:00,43.889446,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 15:00:00+00:00,46.032623,2023-05-29 06:15:38.886295+00:00
awp022023,GFS,2023-05-29 00:00:00+00:00,2023-05-30 16:00:00+00:00,47.632416,2023-05-29 06:15:38.886295+00:00
