TCGP_id,region,product,type,cycle,horizon_hours,forecast_datetime,lat,lon,max_wind_speed_m/s,radii_NE_km_0kt,radii_SE_km_0kt,radii_SW_km_0kt,radii_NW_km_0kt,radii_NE_km_34kt,radii_SE_km_34kt,radii_SW_km_34kt,radii_NW_km_34kt,radii_NE_km_50kt,radii_SE_km_50kt,radii_SW_km_50kt,radii_NW_km_50kt,radii_NE_km_64kt,radii_SE_km_64kt,radii_SW_km_64kt,radii_NW_km_64kt,data_sourced_datetime_utc
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,0.0,2023-05-28 06:00:00+00:00,17.6861313243113,127.9913053265724,54.0162,,,,,351.638640554044,339.13205829405183,344.3930383379139,335.58540204685954,197.28094880335652,189.5854357521087,192.83783716083957,186.37473699212634,108.33056190629158,104.5247841318402,105.18051127417377,103.09029846283292,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,12.0,2023-05-28 18:00:00+00:00,18.258016436894746,126.46074204930773,51.444,,,,,388.3179753381987,383.43140618303795,381.21004110296263,388.3862224724881,198.55843271001024,198.17776012254936,191.95710240649427,202.65691114037503,102.04155838654256,92.59907817743768,101.88383601142338,93.27653867950494,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,24.0,2023-05-29 06:00:00+00:00,18.90023055097816,125.41094739139393,48.8718,,,,,419.2911327022567,414.84321915680835,415.3881729017191,420.2313659536417,206.7211034498846,190.34616842476365,204.66675986360252,200.1109325798228,103.34919491785479,100.86769437151783,101.5639265047965,103.51153513955882,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,36.0,2023-05-29 18:00:00+00:00,19.400273774071,124.71129891748302,46.2996,,,,,407.07326509076387,416.99633469239524,408.53736457919405,417.38885985960417,213.433605082062,180.86314378471087,214.4213437150113,190.08356312330852,103.39295824271399,100.87829059122367,101.4966513036996,103.50248748714273,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,48.0,2023-05-30 06:00:00+00:00,19.733859577030895,124.17103236917069,43.7274,,,,,413.4537066706597,419.1568812006886,420.79480801071134,417.32718848544965,223.55167994737764,188.37532839390855,224.29718579383047,200.89695658519403,105.58904313774572,110.44357513973402,102.11677526606233,112.32110783474684,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,72.0,2023-05-31 06:00:00+00:00,20.733848655694885,123.77213532386183,38.583,,,,,370.43722553023684,415.7607292600109,371.1465981060036,418.56358560422433,178.73508030773382,195.39839827139656,160.58436300599092,197.2265191868594,105.59826242637153,110.44947788756774,102.11371743861528,112.29130322938775,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,96.0,2023-06-01 06:00:00+00:00,22.182576191747625,123.88804128509439,33.4386,,,,,386.6228934417109,389.6018467027323,392.0091397553196,390.21002171109507,177.24612250737297,174.81751994465003,175.72912480708084,177.6079979013293,79.71407878593719,92.86073402290403,68.57462471687015,93.93117547808474,2023-05-28 11:44:59.948482+00:00
awp022023,WP,JTWC,,2023-05-28 06:00:00+00:00,120.0,2023-06-02 06:00:00+00:00,23.032192181418896,124.00855021666891,28.2942,,,,,362.66416304761185,235.16883005495225,353.3046419118683,299.1193023846675,149.79216034916598,120.37071855674083,147.4119861977895,124.43346429817105,,,,,2023-05-28 11:44:59.948482+00:00
