TCGP_id,region,product,type,cycle,horizon_hours,forecast_datetime,lat,lon,max_wind_speed_m/s,radii_NE_km_0kt,radii_SE_km_0kt,radii_SW_km_0kt,radii_NW_km_0kt,radii_NE_km_34kt,radii_SE_km_34kt,radii_SW_km_34kt,radii_NW_km_34kt,radii_NE_km_50kt,radii_SE_km_50kt,radii_SW_km_50kt,radii_NW_km_50kt,radii_NE_km_64kt,radii_SE_km_64kt,radii_SW_km_64kt,radii_NW_km_64kt,data_sourced_datetime_utc
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,0.0,2023-05-31 06:00:00+00:00,22.29963306130585,125.29949409767177,33.4386,,,,,317.47760446978197,314.72690887625856,312.1307745809672,325.73834310893074,184.55963737618126,178.2084111110411,179.99148598597898,185.08233047807573,46.377891063971106,46.34738215786995,46.38846367180722,46.30406250066069,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,12.0,2023-05-31 18:00:00+00:00,23.38400720443248,126.16933551096272,30.8664,,,,,383.24880567248226,382.9898102721862,373.0362117116984,397.48910416226937,121.5269298673363,95.44482795664904,112.96288197789295,118.58192457281724,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,24.0,2023-06-01 06:00:00+00:00,24.60975501211593,127.07460131816735,28.2942,,,,,365.0098257469208,343.9220230485988,353.39743108066347,366.4813211688713,111.45533143053011,99.52205897319656,92.65483830971638,111.28669856216271,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,36.0,2023-06-01 18:00:00+00:00,25.832875936247877,128.55238435034113,25.722,,,,,328.91664478777597,253.09700474232463,326.76788703858574,307.2550066816823,89.97368598491704,94.06263331557687,77.98605512970914,92.76602470560628,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,48.0,2023-06-02 06:00:00+00:00,26.982096794084555,130.2653790163017,25.722,,,,,307.53654367674335,192.39373483481836,310.0518418364121,272.7286604525796,109.8875697335727,37.817911314901096,97.0220101653762,83.78746285264168,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,72.0,2023-06-03 06:00:00+00:00,29.394573768564346,135.6613543970814,23.1498,,,,,254.83787976562593,244.56256578070995,253.76219071841206,256.0687201293451,,,,,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,96.0,2023-06-04 06:00:00+00:00,32.90118930551671,143.76907220727028,23.1498,,,,,248.25721746409525,217.82490509590914,274.0775320160803,261.60802667546255,,,,,,,,,2023-05-31 08:32:53.868372+00:00
awp022023,WP,JTWC,,2023-05-31 06:00:00+00:00,120.0,2023-06-05 06:00:00+00:00,37.91043972952981,154.20912181404935,23.1498,,,,,292.85001497999315,258.29974567645024,427.0769645136953,432.1190271526214,,,,,,,,,2023-05-31 08:32:53.868372+00:00
