TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-04 22:00:00+00:00,14.6396475,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-04 23:00:00+00:00,14.729266,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 00:00:00+00:00,15.260537,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 01:00:00+00:00,14.74696,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 02:00:00+00:00,14.431026,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 03:00:00+00:00,13.758724,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 04:00:00+00:00,13.245486,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 05:00:00+00:00,12.501815,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 06:00:00+00:00,12.160284,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 07:00:00+00:00,12.429545,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 08:00:00+00:00,12.653703,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 09:00:00+00:00,12.525993,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 10:00:00+00:00,11.496821,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 11:00:00+00:00,10.972862,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 12:00:00+00:00,10.374169,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 13:00:00+00:00,10.367627,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 14:00:00+00:00,11.446999,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 15:00:00+00:00,11.271859,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 16:00:00+00:00,11.248822,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 17:00:00+00:00,10.87166,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 18:00:00+00:00,12.27471,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 19:00:00+00:00,12.395553,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 20:00:00+00:00,10.902009,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 21:00:00+00:00,12.034206,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 22:00:00+00:00,13.556375,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-05 23:00:00+00:00,13.164804,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 00:00:00+00:00,14.0354185,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 01:00:00+00:00,12.5031595,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 02:00:00+00:00,12.493469,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 03:00:00+00:00,11.807972,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 04:00:00+00:00,12.217635,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 05:00:00+00:00,13.345621,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 06:00:00+00:00,13.887037,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 07:00:00+00:00,13.693794,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 08:00:00+00:00,13.974996,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 09:00:00+00:00,14.199507,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 10:00:00+00:00,14.089446,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 11:00:00+00:00,13.965575,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 12:00:00+00:00,15.226506,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 13:00:00+00:00,14.644398,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 14:00:00+00:00,14.567971,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 15:00:00+00:00,14.391835,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 16:00:00+00:00,14.516452,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 17:00:00+00:00,14.266899,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 18:00:00+00:00,13.451606,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 19:00:00+00:00,14.219711,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 20:00:00+00:00,14.765318,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 21:00:00+00:00,13.975872,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 22:00:00+00:00,13.826153,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-06 23:00:00+00:00,13.505925,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 00:00:00+00:00,14.834642,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 01:00:00+00:00,14.651935,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 02:00:00+00:00,16.407488,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 03:00:00+00:00,17.206982,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 04:00:00+00:00,16.426529,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 05:00:00+00:00,14.91409,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 06:00:00+00:00,14.953651,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 07:00:00+00:00,13.152292,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 08:00:00+00:00,12.308928,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 09:00:00+00:00,12.367846,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 10:00:00+00:00,12.193215,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 11:00:00+00:00,12.135736,2023-06-02 20:54:59.239377+00:00
awp022023,GFS,2023-06-02 12:00:00+00:00,2023-06-07 12:00:00+00:00,12.416924,2023-06-02 20:54:59.239377+00:00
