TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 18:00:00+00:00,69.13386,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 19:00:00+00:00,67.92481,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 20:00:00+00:00,68.0574,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 21:00:00+00:00,65.38134,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 22:00:00+00:00,67.793365,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-26 23:00:00+00:00,69.9329,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 00:00:00+00:00,66.31629,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 01:00:00+00:00,66.159355,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 02:00:00+00:00,67.27296,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 03:00:00+00:00,64.23114,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 04:00:00+00:00,66.52172,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 05:00:00+00:00,69.72087,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 06:00:00+00:00,65.92731,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 07:00:00+00:00,68.70357,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 08:00:00+00:00,70.144775,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 09:00:00+00:00,67.4823,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 10:00:00+00:00,68.582504,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 11:00:00+00:00,65.812614,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 12:00:00+00:00,65.36,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 13:00:00+00:00,64.32574,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 14:00:00+00:00,64.46061,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 15:00:00+00:00,65.12296,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 16:00:00+00:00,61.64747,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 17:00:00+00:00,63.980625,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 18:00:00+00:00,62.7236,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 19:00:00+00:00,65.14,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 20:00:00+00:00,65.20651,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 21:00:00+00:00,61.363834,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 22:00:00+00:00,61.448677,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-27 23:00:00+00:00,61.21838,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-28 00:00:00+00:00,59.220013,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-28 01:00:00+00:00,62.50888,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-28 02:00:00+00:00,59.944138,2023-05-26 19:11:47.662799+00:00
awp022023,GFS,2023-05-26 18:00:00+00:00,2023-05-28 03:00:00+00:00,59.200336,2023-05-26 19:11:47.662799+00:00
