TCGP_id,product,cycle,forecast_datetime,max_wind_speed_m/s,data_sourced_datetime_utc
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 16:00:00+00:00,53.608513,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 17:00:00+00:00,52.013706,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 18:00:00+00:00,52.397182,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 19:00:00+00:00,51.919273,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 20:00:00+00:00,51.8356,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 21:00:00+00:00,54.57151,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 22:00:00+00:00,53.69843,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-28 23:00:00+00:00,52.722836,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 00:00:00+00:00,53.080845,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 01:00:00+00:00,55.235172,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 02:00:00+00:00,53.81398,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 03:00:00+00:00,52.21948,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 04:00:00+00:00,52.875595,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 05:00:00+00:00,52.42321,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 06:00:00+00:00,55.974873,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 07:00:00+00:00,54.04272,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 08:00:00+00:00,52.761097,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 09:00:00+00:00,52.754295,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 10:00:00+00:00,51.668224,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 11:00:00+00:00,50.539116,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 12:00:00+00:00,50.90633,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 13:00:00+00:00,54.753128,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 14:00:00+00:00,53.872837,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 15:00:00+00:00,52.404106,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 16:00:00+00:00,49.06816,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 17:00:00+00:00,50.079517,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 18:00:00+00:00,52.81888,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 19:00:00+00:00,51.29098,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 20:00:00+00:00,53.508892,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 21:00:00+00:00,54.205406,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 22:00:00+00:00,50.686993,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-29 23:00:00+00:00,48.397583,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 00:00:00+00:00,47.067665,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 01:00:00+00:00,48.730022,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 02:00:00+00:00,47.850697,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 03:00:00+00:00,50.92291,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 04:00:00+00:00,46.06396,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 05:00:00+00:00,47.508057,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 06:00:00+00:00,44.748512,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 07:00:00+00:00,46.91127,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 08:00:00+00:00,45.82297,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 09:00:00+00:00,46.71644,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 10:00:00+00:00,47.90332,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 11:00:00+00:00,45.768513,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 12:00:00+00:00,45.34865,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 13:00:00+00:00,45.619755,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 14:00:00+00:00,47.44708,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 15:00:00+00:00,45.7813,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 16:00:00+00:00,44.734695,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 17:00:00+00:00,44.51822,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 18:00:00+00:00,46.147003,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 19:00:00+00:00,44.044735,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 20:00:00+00:00,43.42606,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 21:00:00+00:00,43.30089,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 22:00:00+00:00,43.28792,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-30 23:00:00+00:00,42.783,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 00:00:00+00:00,42.598316,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 01:00:00+00:00,44.548622,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 02:00:00+00:00,41.900646,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 03:00:00+00:00,42.60889,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 04:00:00+00:00,42.52795,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 05:00:00+00:00,39.82371,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 06:00:00+00:00,42.13711,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 07:00:00+00:00,43.312748,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 08:00:00+00:00,41.721004,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 09:00:00+00:00,41.470528,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 10:00:00+00:00,38.863083,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 11:00:00+00:00,38.03117,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 12:00:00+00:00,40.290977,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 13:00:00+00:00,38.356606,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 14:00:00+00:00,39.97677,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 15:00:00+00:00,40.157352,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 16:00:00+00:00,37.77296,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 17:00:00+00:00,36.601715,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 18:00:00+00:00,35.872482,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 19:00:00+00:00,36.711845,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 20:00:00+00:00,36.73977,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 21:00:00+00:00,39.0528,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 22:00:00+00:00,36.195934,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-05-31 23:00:00+00:00,36.307808,2023-05-27 04:26:48.675287+00:00
awp022023,GFS,2023-05-27 00:00:00+00:00,2023-06-01 00:00:00+00:00,36.006256,2023-05-27 04:26:48.675287+00:00
